"schoolname","State","District","No.students","percAmericanIndian","percAsian","percHawaiian","percBlack","percHispanic","percWhite","More","Lep","percIdea","perc504","Zip","Montessori","SCHID","ps","kinder","first","second","third","fourth","fifth","sixth","seventh","eighth","nineth","tenth","eleventh","twelfth","magnet","charter","SCHOOL_NAME","title","FRLperc","distance","weights","subclass","Lea.State","ID","Year","Category","Sex","no.AmericanIndianAbs","no.AsianAbs","no.HawaiianPIAbs","no.HispanicAbs","no.BlackAbs","no.WhiteAbs","no.Two.or.more.racesAbs","TotalAbs","no.IdeaAbs","no.504Abs","no.LEPAbs"
"lewtonschool","MI","lansingpublicschooldistrict",304,0,0,0,34.5,35.5,18.8,11,13.2,11.2,1,48911,0,8340,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Lewton School",1,61,-0.407801465544567,1,112,"MI",262115008340,2017,"Students absent 15 or more school dates during school year","M","1.00","-","-","20.00","21.00","9","6.00",57,"14.00","-","6.00"
"lewtonschool","MI","lansingpublicschooldistrict",304,0,0,0,34.5,35.5,18.8,11,13.2,11.2,1,48911,0,8340,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Lewton School",1,61,-0.407801465544567,1,112,"MI",262115008340,2017,"Students absent 15 or more school dates during school year","F","1.00","-","-","29.00","16.00","13","6.00",65,"6.00","-","10.00"
"lilaannex","MN","lakesinternationallanguageacadem",164,0,3,0,0,12.8,81.1,3,0,0,0.6,55025,0,5055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"LILA Annex",1,13.8,0.00759679228951882,1,104,"MN",270035805055,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1.00","-","1","-",2,"-","-","-"
"lilaannex","MN","lakesinternationallanguageacadem",164,0,3,0,0,12.8,81.1,3,0,0,0.6,55025,0,5055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"LILA Annex",1,13.8,0.00759679228951882,1,104,"MN",270035805055,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1.00","-","1","-",2,"-","-","-"
"lincolnavenueacademy","FL","polk",569,0,8,0,25,11.4,51,4.7,2,4.2,8,33805,0,1718,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"LINCOLN AVENUE ACADEMY",1,27.1,-0.433953060632323,1,8,"FL",120159001718,2017,"Students absent 15 or more school dates during school year","F","-","1","-","-","-","3","-",4,"-","2.00","-"
"lincolnavenueacademy","FL","polk",569,0,8,0,25,11.4,51,4.7,2,4.2,8,33805,0,1718,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"LINCOLN AVENUE ACADEMY",1,27.1,-0.433953060632323,1,8,"FL",120159001718,2017,"Students absent 15 or more school dates during school year","M","-","1","-","-","1.00","3","-",5,"1.00","-","-"
"lincolncltrlctr-montessorielem","IL","kankakeesd111",438,0,0,0,40.6,33.1,23.5,2.7,29,10.7,2.5,60901,1,2365,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Lincoln Cltrl Ctr-Montessori Elem",1,57.3,-1.09319363186083,1,56,"IL",1.72076e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","8","10","9","-",27,"4","-","4"
"lincolncltrlctr-montessorielem","IL","kankakeesd111",438,0,0,0,40.6,33.1,23.5,2.7,29,10.7,2.5,60901,1,2365,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Lincoln Cltrl Ctr-Montessori Elem",1,57.3,-1.09319363186083,1,56,"IL",1.72076e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","7","18","10","-",35,"2","-","3"
"lincolninternationalstudiesschool","MI","kalamazoopublicschools",331,0.3,0.6,0,69.2,9.7,8.2,12,10.3,19.6,1,49007,0,5662,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Lincoln International Studies School",1,95.8,-1.05291712456772,1,39,"MI",261995005662,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","36","2","4",43,"10","-","1"
"lincolninternationalstudiesschool","MI","kalamazoopublicschools",331,0.3,0.6,0,69.2,9.7,8.2,12,10.3,19.6,1,49007,0,5662,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Lincoln International Studies School",1,95.8,-1.05291712456772,1,39,"MI",261995005662,2017,"Students absent 15 or more school dates during school year","M","-","-","-","4","40","6","8",58,"16","1.00","2"
"lincolnk-8choiceelementary","MN","rochesterpublicschooldistrict",421,0,10,0,7,4,74,6,5,12,1,55904,0,1005,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"LINCOLN K-8 CHOICE ELEMENTARY",1,15.8,-1.45172536479932,1,18,"MN",273180001005,2017,"Students absent 15 or more school dates during school year","M","-","1","-","1","2.00","13","1.00",18,"9","2","2.00"
"lincolnk-8choiceelementary","MN","rochesterpublicschooldistrict",421,0,10,0,7,4,74,6,5,12,1,55904,0,1005,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"LINCOLN K-8 CHOICE ELEMENTARY",1,15.8,-1.45172536479932,1,18,"MN",273180001005,2017,"Students absent 15 or more school dates during school year","F","-","3","-","1","-","10","-",14,"4","1","-"
"macdowellmontessorischoolk3-12","WI","milwaukeeschooldistrict",772,0.9,2.2,0.1,56,10.1,23.4,7.1,0.4,19.4,1.6,53213,1,2931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"MacDowell Montessori School K3-12",1,62.3,-1.85001676733577,1,57,"WI",5.5096e+11,2017,"Students absent 15 or more school dates during school year","F","7","2","-","13","85","11","6",124,"29","2","-"
"macdowellmontessorischoolk3-12","WI","milwaukeeschooldistrict",772,0.9,2.2,0.1,56,10.1,23.4,7.1,0.4,19.4,1.6,53213,1,2931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"MacDowell Montessori School K3-12",1,62.3,-1.85001676733577,1,57,"WI",5.5096e+11,2017,"Students absent 15 or more school dates during school year","M","1","1","1","12","82","11","6",114,"45","1","2"
"madisonelementary","MN","winonaareapublicschooldistrict",191,0,2.1,0,7.3,12.6,72.8,5,5.2,19,3.1,55987,0,1824,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"MADISON ELEMENTARY",1,38.7,-0.860027835999079,1,11,"MN",274407001824,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1.00","7.00","5","2.00",15,"8.00","-","-"
"madisonelementary","MN","winonaareapublicschooldistrict",191,0,2.1,0,7.3,12.6,72.8,5,5.2,19,3.1,55987,0,1824,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"MADISON ELEMENTARY",1,38.7,-0.860027835999079,1,11,"MN",274407001824,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","2.00","5","-",7,"3.00","-","-"
"magnoliamontessoriforall","TX","montessoriforall",545,0,2,0,10.3,50.5,33.8,3.9,20.7,6.4,2.6,78724,1,12915,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"MAGNOLIA MONTESSORI FOR ALL",1,43.1,0.177613403593183,1,58,"TX",4.80144e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","-","-","-",1,"-","-","-"
"magnoliamontessoriforall","TX","montessoriforall",545,0,2,0,10.3,50.5,33.8,3.9,20.7,6.4,2.6,78724,1,12915,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"MAGNOLIA MONTESSORI FOR ALL",1,43.1,0.177613403593183,1,58,"TX",4.80144e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","2","-","1","1",4,"1","-","-"
"mariamontessoriacademy","UT","mariamontessoriacademy",644,0,0.8,0,0.5,15.1,79,4,3,23.3,3.6,84414,1,1374,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,"Maria Montessori Academy",1,23.3,-0.211118591003649,1,59,"UT",4.90014e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","13","2","75","1",91,"17","6","1"
"mariamontessoriacademy","UT","mariamontessoriacademy",644,0,0.8,0,0.5,15.1,79,4,3,23.3,3.6,84414,1,1374,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,"Maria Montessori Academy",1,23.3,-0.211118591003649,1,59,"UT",4.90014e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","12","2","93","5",113,"37","6","1"
"marjoriecarlsonelementaryschool","MI","vandykepublicschools",466,0.2,7,0,42.7,3.4,35.8,10.7,4,27.9,0.9,48089,0,7050,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Marjorie Carlson Elementary School",1,86.1,-2.81185126535658,1,95,"MI",263468007050,2017,"Students absent 15 or more school dates during school year","F","-","2","-","3","31","16","8",60,"6","1.00","1"
"marjoriecarlsonelementaryschool","MI","vandykepublicschools",466,0.2,7,0,42.7,3.4,35.8,10.7,4,27.9,0.9,48089,0,7050,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Marjorie Carlson Elementary School",1,86.1,-2.81185126535658,1,95,"MI",263468007050,2017,"Students absent 15 or more school dates during school year","M","-","3","-","1","35","19","7",65,"24","-","3"
"marktwainprimaryschool","IL","kankakeesd111",266,0,0,0,52.3,33.5,10.2,3.8,30.5,11.3,1.1,60901,0,2367,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"Mark Twain Primary School",1,77,-0.535790630483898,1,65,"IL",172076002367,2017,"Students absent 15 or more school dates during school year","F","-","-","-","6.00","9","2","2",19,"-","-","5.00"
"marktwainprimaryschool","IL","kankakeesd111",266,0,0,0,52.3,33.5,10.2,3.8,30.5,11.3,1.1,60901,0,2367,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"Mark Twain Primary School",1,77,-0.535790630483898,1,65,"IL",172076002367,2017,"Students absent 15 or more school dates during school year","M","-","-","-","6.00","15","1","1",23,"6.00","-","2.00"
"marquettemontessoriacademy","IN","southbendcommunityschoolcorp",451,0,1,0,49,5.8,35,9.3,0.7,14.6,1.3,46628,1,1672,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"Marquette Montessori Academy",1,69.6,-0.533541976072782,1,60,"IN",1.81029e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","5","24","9","4",43,"6","-","-"
"marquettemontessoriacademy","IN","southbendcommunityschoolcorp",451,0,1,0,49,5.8,35,9.3,0.7,14.6,1.3,46628,1,1672,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"Marquette Montessori Academy",1,69.6,-0.533541976072782,1,60,"IN",1.81029e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","4","33","8","7",52,"16","-","-"
"marylandmontessori","WI","milwaukeeschooldistrict",451,0,6,0,17.3,7.1,58.1,11.1,0,13.7,1.3,53211,1,1216,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Maryland Montessori",1,22.8,-0.0238188538954338,1,61,"WI",5.5096e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","4","5","5",14,"4","-","-"
"marylandmontessori","WI","milwaukeeschooldistrict",451,0,6,0,17.3,7.1,58.1,11.1,0,13.7,1.3,53211,1,1216,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Maryland Montessori",1,22.8,-0.0238188538954338,1,61,"WI",5.5096e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","8","6","3",17,"6","-","-"
"mauro-sheridanmagnetschool","CT","newhavenschooldistrict",531,0,0.9,0,52,28.6,16.4,1.7,7.5,14,2.4,6515,0,1564,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Mauro-Sheridan Magnet School",1,41.2,0.672948368246092,1,28,"CT",90279001564,2017,"Students absent 15 or more school dates during school year","F","-","-","-","6.00","13.00","3.00","-",22,"-","3.00","2.00"
"mauro-sheridanmagnetschool","CT","newhavenschooldistrict",531,0,0.9,0,52,28.6,16.4,1.7,7.5,14,2.4,6515,0,1564,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Mauro-Sheridan Magnet School",1,41.2,0.672948368246092,1,28,"CT",90279001564,2017,"Students absent 15 or more school dates during school year","M","1.00","-","-","8.00","14.00","3.00","-",26,"7.00","2.00","3.00"
"maustonmontessoricharterschool","WI","maustonschooldistrict",44,0,0,0,6.8,4.5,86.4,2.3,0,9.1,0,53948,1,3030,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Mauston Montessori Charter School",1,35.6,2.00575115522138,1,62,"WI",5.50885e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","1","7","-",8,"1","-","-"
"maustonmontessoricharterschool","WI","maustonschooldistrict",44,0,0,0,6.8,4.5,86.4,2.3,0,9.1,0,53948,1,3030,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Mauston Montessori Charter School",1,35.6,2.00575115522138,1,62,"WI",5.50885e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","3","-",3,"-","-","-"
"maysandsmontessorischool","FL","monroe",140,0,7.9,0,1,13.6,70,7.9,0.7,5,2.9,33040,1,3440,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"MAY SANDS MONTESSORI SCHOOL",1,25.7,1.51552271082801,1,64,"FL",1.20132e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","-","5","2",8,"-","-","-"
"maysandsmontessorischool","FL","monroe",140,0,7.9,0,1,13.6,70,7.9,0.7,5,2.9,33040,1,3440,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"MAY SANDS MONTESSORI SCHOOL",1,25.7,1.51552271082801,1,64,"FL",1.20132e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","1","-","10","1",13,"-","-","-"
"mccurdycharterschool","NM","mccurdycharterschool",509,7.3,2,0,1,81.7,7.9,0,9,15.3,2,87532,0,1083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"MCCURDY CHARTER SCHOOL",1,66.3,-1.90067955285983,1,91,"NM",350015301083,2017,"Students absent 15 or more school dates during school year","M","5","1","0","38","0","5","0",49,"8","2","1"
"mccurdycharterschool","NM","mccurdycharterschool",509,7.3,2,0,1,81.7,7.9,0,9,15.3,2,87532,0,1083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"MCCURDY CHARTER SCHOOL",1,66.3,-1.90067955285983,1,91,"NM",350015301083,2017,"Students absent 15 or more school dates during school year","F","6","0","0","37","2","3","0",48,"3","0","5"
"monarchmontessori","CO","schooldistrictno.1inthecountyofdenverandstateofc",250,1.2,0.8,1,24,52,14.4,7,31.2,10,1.2,80239,1,6555,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"MONARCH MONTESSORI",1,72.4,-1.76801838567588,1,66,"CO",80336006555,2017,"Students absent 15 or more school dates during school year","F","3","0","0","28","13","3","0",47,"5","-","13"
"monarchmontessori","CO","schooldistrictno.1inthecountyofdenverandstateofc",250,1.2,0.8,1,24,52,14.4,7,31.2,10,1.2,80239,1,6555,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"MONARCH MONTESSORI",1,72.4,-1.76801838567588,1,66,"CO",80336006555,2017,"Students absent 15 or more school dates during school year","M","0","1","0","17","6","8","0",32,"7","-","11"
"montessoriatfranklin","MN","rochesterpublicschooldistrict",159,2,8,0,8,1,77,4,1,10,1,55904,1,994,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"MONTESSORI AT FRANKLIN",1,15.5,-1.5932295389933,1,67,"MN",2.7318e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","-","-","2","-",2,"2","-","-"
"montessoriatfranklin","MN","rochesterpublicschooldistrict",159,2,8,0,8,1,77,4,1,10,1,55904,1,994,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"MONTESSORI AT FRANKLIN",1,15.5,-1.5932295389933,1,67,"MN",2.7318e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","1","1","2","-",4,"-","-","1"
"montessoridelmundocharterschool","CO","statecharterschoolinstitute",254,3.5,0,0.8,3.9,75.6,11.8,4.3,43.3,13,1.2,80017,1,6602,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"MONTESSORI DEL MUNDO CHARTER SCHOOL",1,61.6,-0.299311617797472,1,68,"CO",80002006602,2017,"Students absent 15 or more school dates during school year","F","-","-","0","14","0","1","1",16,"-","0","8"
"montessoridelmundocharterschool","CO","statecharterschoolinstitute",254,3.5,0,0.8,3.9,75.6,11.8,4.3,43.3,13,1.2,80017,1,6602,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,"MONTESSORI DEL MUNDO CHARTER SCHOOL",1,61.6,-0.299311617797472,1,68,"CO",80002006602,2017,"Students absent 15 or more school dates during school year","M","-","-","-","17","1","1","0",19,"-","0","8"
"montessorielementaryschool1","IL","rockfordsd205",553,0.2,4.2,0,25.7,14.6,48.1,7.2,6,8.7,1.8,62521,1,1589,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Montessori Elementary School",1,34.5,1.00641378063792,1,70,"IL",1.73451e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","4","12","9","4",31,"4","-","2"
"montessorielementaryschool1","IL","rockfordsd205",553,0.2,4.2,0,25.7,14.6,48.1,7.2,6,8.7,1.8,62521,1,1589,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"Montessori Elementary School",1,34.5,1.00641378063792,1,70,"IL",1.73451e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","6","16","14","4",41,"4","-","1"
"montessorielementaryschool2","NM","montessorielementaryschool",421,1,1,0,1.2,45.4,45,6.2,0,7.1,0,87107,1,929,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"MONTESSORI ELEMENTARY SCHOOL",1,20.4,-0.146708528536892,1,69,"NM",3.50014e+11,2017,"Students absent 15 or more school dates during school year","F","0","0","0","1","0","1","1",3,"0","0","0"
"montessorielementaryschool2","NM","montessorielementaryschool",421,1,1,0,1.2,45.4,45,6.2,0,7.1,0,87107,1,929,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"MONTESSORI ELEMENTARY SCHOOL",1,20.4,-0.146708528536892,1,69,"NM",3.50014e+11,2017,"Students absent 15 or more school dates during school year","M","0","0","0","3","0","1","0",4,"0","0","0"
"montessorimagnetatmoylanschool","CT","hartfordschooldistrict",305,0.7,5.2,0,17,51.1,23.6,2.3,11.8,7.2,1.3,6106,1,1641,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Montessori Magnet at Moylan School",1,51.3,-0.270394592260047,1,71,"CT",90192001641,2017,"Students absent 15 or more school dates during school year","M","-","1","-","7","3","2","-",13,"-","1","4"
"montessorimagnetatmoylanschool","CT","hartfordschooldistrict",305,0.7,5.2,0,17,51.1,23.6,2.3,11.8,7.2,1.3,6106,1,1641,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"Montessori Magnet at Moylan School",1,51.3,-0.270394592260047,1,71,"CT",90192001641,2017,"Students absent 15 or more school dates during school year","F","-","-","-","7","-","2","-",9,"-","-","3"
"montessorimagnetschool1","NY","albanycityschooldistrict",293,0.3,7.2,0,17.7,12,55.6,7.2,6,7.8,4,12205,1,222,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"MONTESSORI MAGNET SCHOOL",1,22.1,1.38405523639853,1,72,"NY",3.60246e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","3","13","6","1",24,"9","1","3"
"montessorimagnetschool1","NY","albanycityschooldistrict",293,0.3,7.2,0,17.7,12,55.6,7.2,6,7.8,4,12205,1,222,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"MONTESSORI MAGNET SCHOOL",1,22.1,1.38405523639853,1,72,"NY",3.60246e+11,2017,"Students absent 15 or more school dates during school year","F","-","1","-","5","4","5","1",16,"1","-","1"
"montessorimagnetschool2","CT","capitolregioneducationcoun",350,0,3.4,0,11.1,54.6,26.3,4.6,10.3,15.7,4.9,6106,1,210,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Montessori Magnet School",1,54.6,-0.215334578423672,1,73,"CT",90070000210,2017,"Students absent 15 or more school dates during school year","M","-","1","-","8","-","-","-",9,"2","-","2"
"montessorimagnetschool2","CT","capitolregioneducationcoun",350,0,3.4,0,11.1,54.6,26.3,4.6,10.3,15.7,4.9,6106,1,210,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Montessori Magnet School",1,54.6,-0.215334578423672,1,73,"CT",90070000210,2017,"Students absent 15 or more school dates during school year","F","-","2","-","5","3","2","-",12,"-","-","-"
"montessoriregionalcs","PA","montessoriregionalcs",523,1,3.4,0,13.8,8.8,69,4,3.3,5.5,0.6,19142,1,818,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"Montessori Regional CS",1,59,-1.42836325395935,1,74,"PA",4.20012e+11,2017,"Students absent 15 or more school dates during school year","F","-","2","-","4","6","7","1",20,"-","-","2"
"montessoriregionalcs","PA","montessoriregionalcs",523,1,3.4,0,13.8,8.8,69,4,3.3,5.5,0.6,19142,1,818,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"Montessori Regional CS",1,59,-1.42836325395935,1,74,"PA",4.20012e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","2","4","11","1",19,"4","-","-"
"montessorischool27","NY","yonkerscityschooldistrict",382,0.3,5,0,20.2,58.6,13.6,2.1,6.5,12,0.5,10705,1,4269,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"MONTESSORI SCHOOL 27",1,52.1,-0.898224365093187,1,75,"NY",3.63192e+11,2017,"Students absent 15 or more school dates during school year","F","1","1","-","36","11","6","3",58,"7","-","5"
"montessorischool27","NY","yonkerscityschooldistrict",382,0.3,5,0,20.2,58.6,13.6,2.1,6.5,12,0.5,10705,1,4269,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"MONTESSORI SCHOOL 27",1,52.1,-0.898224365093187,1,75,"NY",3.63192e+11,2017,"Students absent 15 or more school dates during school year","M","-","2","-","30","8","6","-",46,"12","1","3"
"montessorischool31","NY","yonkerscityschooldistrict",382,0.3,6,0,17.8,47,24.6,3.9,11.5,17,0.3,10710,1,1527,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"MONTESSORI SCHOOL 31",1,50.3,-0.876902690084242,1,76,"NY",3.63192e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","24","9","13","4",51,"10","-","6"
"montessorischool31","NY","yonkerscityschooldistrict",382,0.3,6,0,17.8,47,24.6,3.9,11.5,17,0.3,10710,1,1527,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,"MONTESSORI SCHOOL 31",1,50.3,-0.876902690084242,1,76,"NY",3.63192e+11,2017,"Students absent 15 or more school dates during school year","F","-","2","-","24","8","9","1",44,"8","1","2"
"moreheadmontessori","NC","durhampublicschools",266,0,2.6,0,28.6,20.7,45,3.4,10.2,13.9,0,27707,1,554,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Morehead Montessori",1,32.2,0.344730150751619,1,77,"NC",3.70126e+11,2017,"Students absent 15 or more school dates during school year","M","-","1","-","1","5","1","-",8,"5","-","-"
"moreheadmontessori","NC","durhampublicschools",266,0,2.6,0,28.6,20.7,45,3.4,10.2,13.9,0,27707,1,554,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,"Morehead Montessori",1,32.2,0.344730150751619,1,77,"NC",3.70126e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","4","-","2","-",6,"5","-","2"
"mountainviewmontessoricharter","CA","victorelementary",209,1.9,5.7,3.8,14.4,43.5,28.2,2.4,6.2,7,0,92395,1,8587,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"Mountain View Montessori Charter",1,56,-1.30017480171897,1,79,"CA",64104008587,2017,"Students absent 15 or more school dates during school year","F","1","-","-","4","2","2","1",10,"-","-","1"
"mountainviewmontessoricharter","CA","victorelementary",209,1.9,5.7,3.8,14.4,43.5,28.2,2.4,6.2,7,0,92395,1,8587,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"Mountain View Montessori Charter",1,56,-1.30017480171897,1,79,"CA",64104008587,2017,"Students absent 15 or more school dates during school year","M","-","1","-","4","-","2","-",7,"3","-","-"
"mountainwestmontessoriacademy","UT","mountainwestmontessoriacademy",490,0,1,1,0,9.4,83.1,5.3,1,16.7,4.3,84009,1,1455,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,"Mountain West Montessori Academy",1,19.2,0.690104295646945,1,80,"UT",4.90018e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","3","4","-","44","3",54,"16","3","1"
"mountainwestmontessoriacademy","UT","mountainwestmontessoriacademy",490,0,1,1,0,9.4,83.1,5.3,1,16.7,4.3,84009,1,1455,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,"Mountain West Montessori Academy",1,19.2,0.690104295646945,1,80,"UT",4.90018e+11,2017,"Students absent 15 or more school dates during school year","F","-","2","1","6","2","30","3",44,"8","-","-"
"muskegonmontessoriacademyforenvironmentalchange","MI","muskegonmontessoriacademyforenvironmentalchange",153,0,0,0,20.3,11.8,56.2,11.8,4.6,11.1,1.3,49441,1,8568,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"Muskegon Montessori Academy for Environmental Change",1,75.9,1.79413912782243,1,81,"MI",2.60107e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","4","5","11","2",22,"8","-","4"
"muskegonmontessoriacademyforenvironmentalchange","MI","muskegonmontessoriacademyforenvironmentalchange",153,0,0,0,20.3,11.8,56.2,11.8,4.6,11.1,1.3,49441,1,8568,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"Muskegon Montessori Academy for Environmental Change",1,75.9,1.79413912782243,1,81,"MI",2.60107e+11,2017,"Students absent 15 or more school dates during school year","F","-","-","-","1","10","8","1",20,"3","-","3"
"nearwestintergenerationalschool","OH","nearwestintergenerationalschool",237,0,1,0,41.8,13.9,32,11,5.5,18.1,1.7,44113,0,5596,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"Near West Intergenerational School",1,83.5,-0.539647209484973,1,58,"OH",390140505596,2017,"Students absent 15 or more school dates during school year","F","-","-","-","4.00","11","4","5.00",24,"3","-","1.00"
"nearwestintergenerationalschool","OH","nearwestintergenerationalschool",237,0,1,0,41.8,13.9,32,11,5.5,18.1,1.7,44113,0,5596,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"Near West Intergenerational School",1,83.5,-0.539647209484973,1,58,"OH",390140505596,2017,"Students absent 15 or more school dates during school year","M","-","-","-","3.00","16","5","1.00",25,"5","1.00","1.00"
"newbeginningshighschool","FL","polk",958,0,0.2,0,36.8,33.1,26,3.4,7,13.5,7.6,33880,0,7899,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,"NEW BEGINNINGS HIGH SCHOOL",1,50.5,-1.5879545201773,1,67,"FL",120159007899,2017,"Students absent 15 or more school dates during school year","M","1.00","-","-","44","40","30","5",120,"17","11","5"
"newbeginningshighschool","FL","polk",958,0,0.2,0,36.8,33.1,26,3.4,7,13.5,7.6,33880,0,7899,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,"NEW BEGINNINGS HIGH SCHOOL",1,50.5,-1.5879545201773,1,67,"FL",120159007899,2017,"Students absent 15 or more school dates during school year","F","-","-","-","40","33","33","3",109,"11","7","8"
"newdiscoveriesmontessoriacademy","MN","newdiscoveriesmontessoriacademy",196,5,0,1,3.1,9,82.1,0,0,46,9.2,55904,1,3616,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,"NEW DISCOVERIES MONTESSORI ACADEMY",1,59.7,1.27710883589877,1,82,"MN",2.70028e+11,2017,"Students absent 15 or more school dates during school year","M","-","-","-","-","-","6","-",6,"4","-","-"
